Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
109.735,S,109.735,0.9889216,0,0.4624976,0,0,33.94948,38.70679,0,45.0312,79.43559,7.578061,4.55811002885028,4.55811002856242,-0.0000512267208407877,1071.02441874218,-1071.02441874114,0.00149551306227419,-89.99992,-89.99992,12647.04,0.3450538
109.745,S,109.745,0.9888403,0,0.4623958,0,0,33.94948,38.70908,0,45.0312,79.43559,7.578061,4.56024666914844,4.56024666886086,-0.0000512143858186192,1070.97881627651,-1070.97881627547,0.00149500091842745,-89.99992,-89.99992,12636.33,0.3450687
109.755,S,109.755,0.9887593,0,0.4622939,0,0,33.94948,38.71138,0,45.0312,79.43559,7.578061,4.56239212596718,4.56239212567987,-0.0000512020640599154,1070.93319235627,-1070.93319235523,0.0014944888977983,-89.99992,-89.99992,12625.62,0.3450837
109.765,S,109.765,0.988678,0,0.4621921,0,0,33.94948,38.71368,0,45.0312,79.43559,7.578061,4.56453988004833,4.56453987976129,-0.0000511897508277246,1070.88754695849,-1070.88754695745,0.00149397700030146,-89.99992,-89.99992,12614.91,0.3450986
109.775,S,109.775,0.9885967,0,0.46209,0,0,33.94948,38.71595,0,45.0312,79.43559,7.578061,4.56666422688824,4.56666422660147,-0.0000511774006473107,1070.84188031724,-1070.8418803162,0.00149346522630643,-89.99992,-89.99992,12604.2,0.3451135
109.785,S,109.785,0.9885155,0,0.4619882,0,0,33.94948,38.71824,0,45.0312,79.43559,7.578061,4.56879080890237,4.56879080861588,-0.0000511650675199229,1070.79619241018,-1070.79619240914,0.00149295357564267,-89.99992,-89.99992,12593.5,0.3451285
109.795,S,109.795,0.9884344,0,0.4618861,0,0,33.94948,38.72049,0,45.0312,79.43559,7.578061,4.57088870618057,4.57088870589435,-0.0000511526908125796,1070.75048352414,-1070.7504835231,0.00149244204874598,-89.99992,-89.99992,12582.79,0.3451434
109.805,S,109.805,0.988353,0,0.4617842,0,0,33.94948,38.72277,0,45.0312,79.43559,7.578061,4.57302876132825,4.5730287610423,-0.0000511403718960468,1070.70475323755,-1070.70475323651,0.00149193064503845,-89.99992,-89.99992,12572.08,0.3451583
109.815,S,109.815,0.9882719,0,0.4616821,0,0,33.94948,38.72504,0,45.0312,79.43559,7.578061,4.57513733777222,4.57513733748654,-0.0000511280179260716,1070.6590018652,-1070.65900186416,0.00149141936487062,-89.99992,-89.99992,12561.37,0.3451733
109.8251,S,109.8251,0.9881906,0,0.4615802,0,0,33.94948,38.72728,0,45.0312,79.43559,7.578061,4.57722592182446,4.57722592153905,-0.0000511156336396056,1070.61322960701,-1070.61322960597,0.00149090820854565,-89.99992,-89.99992,12550.67,0.3451882
109.8351,S,109.8351,0.9881092,0,0.4614783,0,0,33.94948,38.72954,0,45.0312,79.43559,7.578061,4.57933424991574,4.57933424963059,-0.0000511032825118014,1070.56743626554,-1070.5674362645,0.00149039717573195,-89.99992,-89.99992,12539.96,0.3452031
109.8451,S,109.8451,0.988028,0,0.4613761,0,0,33.94948,38.73177,0,45.0312,79.43559,7.578061,4.58140867786454,4.58140867757966,-0.0000510908849618708,1070.52162217979,-1070.52162217875,0.00148988626689375,-89.99992,-89.99992,12529.26,0.345218
109.8551,S,109.8551,0.9879468,0,0.4612743,0,0,33.94948,38.73399,0,45.0312,79.43559,7.578061,4.58348558934025,4.58348558905564,-0.0000510784930962822,1070.47578732492,-1070.47578732388,0.0014893754819742,-89.99992,-89.99992,12518.55,0.3452329
109.8651,S,109.8651,0.9878654,0,0.4611722,0,0,33.94948,38.73625,0,45.0312,79.43559,7.578061,4.58558888828951,4.58558888800517,-0.0000510661353367456,1070.42993143706,-1070.42993143602,0.00148886482063225,-89.99992,-89.99992,12507.85,0.3452478
109.8751,S,109.8751,0.9877841,0,0.4610702,0,0,33.94948,38.73846,0,45.0312,79.43559,7.578061,4.58765307168976,4.58765307140568,-0.0000510537302076923,1070.38405490736,-1070.38405490633,0.00148835428334158,-89.99992,-89.99992,12497.14,0.3452626
109.8851,S,109.8851,0.9877028,0,0.4609681,0,0,33.94948,38.74067,0,45.0312,79.43559,7.578061,4.58971191550713,4.58971191522332,-0.0000510413212890776,1070.33815778923,-1070.3381577882,0.0014878438701401,-89.99992,-89.99992,12486.44,0.3452775
109.8951,S,109.8951,0.9876215,0,0.4608661,0,0,33.94948,38.74287,0,45.0312,79.43559,7.578061,4.59176219115663,4.59176219087308,-0.0000510289010017789,1070.29224016835,-1070.29224016732,0.00148733358114149,-89.99992,-89.99992,12475.74,0.3452924
109.9051,S,109.9051,0.9875402,0,0.460764,0,0,33.94948,38.74509,0,45.0312,79.43559,7.578061,4.59383475646023,4.59383475617695,-0.0000510165053466289,1070.24630182181,-1070.24630182078,0.00148682341609943,-89.99992,-89.99992,12465.04,0.3453073
109.9151,S,109.9151,0.9874588,0,0.4606619,0,0,33.94948,38.74727,0,45.0312,79.43559,7.578061,4.59586820621484,4.59586820593182,-0.0000510040632693525,1070.20034314078,-1070.20034313975,0.00148631337547814,-89.99992,-89.99992,12454.33,0.3453221
109.9251,S,109.9251,0.9873774,0,0.4605596,0,0,33.94948,38.74945,0,45.0312,79.43559,7.578061,4.59789470209405,4.5978947018113,-0.0000509916306659794,1070.15436419479,-1070.15436419376,0.00148580345918288,-89.99992,-89.99992,12443.63,0.345337
109.9351,S,109.9351,0.987296,0,0.4604576,0,0,33.94948,38.75164,0,45.0312,79.43559,7.578061,4.59994957226836,4.59994957198587,-0.0000509792141682421,1070.1083647001,-1070.10836469907,0.00148529366705259,-89.99992,-89.99992,12432.93,0.3453518
109.9451,S,109.9451,0.9872147,0,0.4603554,0,0,33.94948,38.75382,0,45.0312,79.43559,7.578061,4.60197302582711,4.60197302554488,-0.0000509667711435753,1070.06234497087,-1070.06234496984,0.00148478399935255,-89.99992,-89.99992,12422.23,0.3453667
109.9551,S,109.9551,0.9871333,0,0.4602534,0,0,33.94948,38.756,0,45.0312,79.43559,7.578061,4.60400343326123,4.60400343297926,-0.0000509543319084699,1070.01630493757,-1070.01630493654,0.00148427445604485,-89.99992,-89.99992,12411.53,0.3453815
109.9651,S,109.9651,0.9870518,0,0.4601512,0,0,33.94948,38.75816,0,45.0312,79.43559,7.578061,4.60601676644777,4.60601676616607,-0.0000509418718307771,1069.97024477094,-1069.97024476991,0.00148376503733793,-89.99992,-89.99992,12400.83,0.3453964
109.9751,S,109.9751,0.9869706,0,0.460049,0,0,33.94948,38.7603,0,45.0312,79.43559,7.578061,4.60801221824048,4.60801221795904,-0.0000509294032265713,1069.92416464979,-1069.92416464876,0.00148325574331705,-89.99992,-89.99992,12390.13,0.3454112
109.9851,S,109.9851,0.9868891,0,0.459947,0,0,33.94948,38.76248,0,45.0312,79.43559,7.578061,4.61005038669624,4.61005038641506,-0.0000509169819918823,1069.87806414696,-1069.87806414593,0.00148274657350851,-89.99992,-89.99992,12379.43,0.3454261
109.9951,S,109.9951,0.9868077,0,0.4598448,0,0,33.94948,38.76461,0,45.0312,79.43559,7.578061,4.61203267579627,4.61203267551535,-0.000050904486860747,1069.83194382124,-1069.83194382021,0.00148223752865128,-89.99992,-89.99992,12368.73,0.3454409
110.0051,S,110.0051,0.9867262,0,0.4597425,0,0,33.94948,38.76675,0,45.0312,79.43559,7.578061,4.61403421222994,4.61403421194928,-0.0000508920210987122,1069.78580348015,-1069.78580347912,0.00148172860845167,-89.99992,-89.99992,12358.04,0.3454557
110.0151,S,110.0151,0.9866448,0,0.4596403,0,0,33.94948,38.7689,0,45.0312,79.43559,7.578061,4.61603134040333,4.61603134012292,-0.0000508795515471161,1069.73964316778,-1069.73964316675,0.00148121981294757,-89.99992,-89.99992,12347.34,0.3454705
110.0251,S,110.0251,0.9865634,0,0.459538,0,0,33.94948,38.771,0,45.0312,79.43559,7.578061,4.61798804917608,4.61798804889593,-0.0000508670327312225,1069.69346328831,-1069.69346328729,0.00148071114263163,-89.99992,-89.99992,12336.64,0.3454853
110.0351,S,110.0351,0.9864819,0,0.4594359,0,0,33.94948,38.77317,0,45.0312,79.43559,7.578061,4.62000982635415,4.62000982607426,-0.0000508545972856784,1069.64726319108,-1069.64726319006,0.00148020259667014,-89.99992,-89.99992,12325.95,0.3455001
110.0451,S,110.0451,0.9864005,0,0.4593335,0,0,33.94948,38.77523,0,45.0312,79.43559,7.578061,4.62193188992636,4.62193188964672,-0.0000508420311002681,1069.60104387322,-1069.6010438722,0.0014796941763705,-89.99992,-89.99992,12315.25,0.3455149
110.0551,S,110.0551,0.9863189,0,0.4592313,0,0,33.94948,38.77738,0,45.0312,79.43559,7.578061,4.62393398515358,4.6239339848742,-0.0000508295691277946,1069.5548045344,-1069.55480453338,0.00147918588069058,-89.99992,-89.99992,12304.55,0.3455297
110.0651,S,110.0651,0.9862375,0,0.4591291,0,0,33.94948,38.77947,0,45.0312,79.43559,7.578061,4.62588032520143,4.62588032492231,-0.000050817055996243,1069.50854573218,-1069.50854573116,0.00147867771014198,-89.99992,-89.99992,12293.86,0.3455445
110.0751,S,110.0751,0.986156,0,0.4590269,0,0,33.94948,38.78156,0,45.0312,79.43559,7.578061,4.62782542348583,4.62782542320696,-0.0000508045296012267,1069.46226747898,-1069.46226747796,0.00147816966485732,-89.99992,-89.99992,12283.16,0.3455593
110.0851,S,110.0851,0.9860746,0,0.4589246,0,0,33.94948,38.78366,0,45.0312,79.43559,7.578061,4.62978927239847,4.62978927211986,-0.0000507920221540172,1069.41596958729,-1069.41596958627,0.00147766174464713,-89.99992,-89.99992,12272.47,0.3455741
110.0951,S,110.0951,0.985993,0,0.4588224,0,0,33.94948,38.78575,0,45.0312,79.43559,7.578061,4.63172847230643,4.63172847202807,-0.0000507794929168299,1069.3696523036,-1069.36965230258,0.00147715394972931,-89.99992,-89.99992,12261.78,0.3455888
110.1051,S,110.1051,0.9859115,0,0.45872,0,0,33.94948,38.78782,0,45.0312,79.43559,7.578061,4.63366009745728,4.63366009717917,-0.0000507669608374716,1069.32331570366,-1069.32331570264,0.00147664628013228,-89.99992,-89.99992,12251.08,0.3456036
110.1151,S,110.1151,0.9858301,0,0.4586178,0,0,33.94948,38.78991,0,45.0312,79.43559,7.578061,4.63560997653099,4.63560997625314,-0.0000507544401267973,1069.27695960493,-1069.27695960391,0.00147613873574236,-89.99992,-89.99992,12240.39,0.3456184
110.1251,S,110.1251,0.9857485,0,0.4585154,0,0,33.94948,38.79197,0,45.0312,79.43559,7.578061,4.6375260175504,4.6375260172728,-0.0000507418957313647,1069.23058434579,-1069.23058434477,0.00147563131679639,-89.99992,-89.99992,12229.7,0.3456331
110.1351,S,110.1351,0.985667,0,0.4584131,0,0,33.94948,38.79404,0,45.0312,79.43559,7.578061,4.63945013003232,4.63945012975497,-0.000050729342809419,1069.18418984553,-1069.18418984451,0.00147512402337963,-89.99992,-89.99992,12219.01,0.3456479
110.1451,S,110.1451,0.9855854,0,0.4583107,0,0,33.94948,38.79608,0,45.0312,79.43559,7.578061,4.6413531325354,4.6413531322583,-0.00005071678041357,1069.13777631524,-1069.13777631422,0.00147461685558683,-89.99992,-89.99992,12208.32,0.3456626
110.1551,S,110.1551,0.9855038,0,0.4582085,0,0,33.94948,38.79814,0,45.0312,79.43559,7.578061,4.64327091202366,4.64327091174682,-0.0000507042312811856,1069.09134360716,-1069.09134360614,0.00147410981328535,-89.99992,-89.99992,12197.62,0.3456774
110.1651,S,110.1651,0.9854223,0,0.458106,0,0,33.94948,38.80018,0,45.0312,79.43559,7.578061,4.64517099638261,4.64517099610602,-0.0000506916660431656,1069.04489189824,-1069.04489189722,0.00147360289663625,-89.99992,-89.99992,12186.93,0.3456921
110.1751,S,110.1751,0.9853407,0,0.4580038,0,0,33.94948,38.80225,0,45.0312,79.43559,7.578061,4.64709933086028,4.64709933058394,-0.0000506791368059783,1068.99842090596,-1068.99842090495,0.00147309610527952,-89.99992,-89.99992,12176.24,0.3457069
110.1851,S,110.1851,0.9852591,0,0.4579014,0,0,33.94948,38.80426,0,45.0312,79.43559,7.578061,4.6489714134532,4.64897141317711,-0.0000506665317775642,1068.95193119287,-1068.95193119186,0.00147258943997307,-89.99992,-89.99992,12165.55,0.3457216
110.1951,S,110.1951,0.9851775,0,0.4577988,0,0,33.94948,38.80628,0,45.0312,79.43559,7.578061,4.65084809057092,4.65084809029508,-0.0000506539409600051,1068.90542271301,-1068.905422712,0.00147208290057479,-89.99992,-89.99992,12154.87,0.3457363
110.2051,S,110.2051,0.985096,0,0.4576966,0,0,33.94948,38.80832,0,45.0312,79.43559,7.578061,4.65275121725036,4.65275121697476,-0.0000506413870906691,1068.85889520188,-1068.85889520087,0.0014715764867152,-89.99992,-89.99992,12144.18,0.345751
110.2151,S,110.2151,0.9850144,0,0.4575941,0,0,33.94948,38.81032,0,45.0312,79.43559,7.578061,4.65461330364741,4.65461330337206,-0.0000506287801674743,1068.81234906989,-1068.81234906888,0.00147107019892484,-89.99992,-89.99992,12133.49,0.3457657
110.2251,S,110.2251,0.9849327,0,0.4574918,0,0,33.94948,38.81234,0,45.0312,79.43559,7.578061,4.6564893598834,4.6564893596083,-0.0000506161893499152,1068.76578417733,-1068.76578417632,0.00147056403704265,-89.99992,-89.99992,12122.8,0.3457805
110.2351,S,110.2351,0.9848512,0,0.4573893,0,0,33.94948,38.81432,0,45.0312,79.43559,7.578061,4.65833995996845,4.6583399596936,-0.000050603570110646,1068.71920077877,-1068.71920077776,0.00147005800135285,-89.99992,-89.99992,12112.11,0.3457952
110.2451,S,110.2451,0.9847695,0,0.4572868,0,0,33.94948,38.81631,0,45.0312,79.43559,7.578061,4.66019192599331,4.6601919257187,-0.0000505909508713768,1068.67259886055,-1068.67259885954,0.00146955209185544,-89.99992,-89.99992,12101.43,0.3458098
110.2551,S,110.2551,0.9846878,0,0.4571844,0,0,33.94948,38.81833,0,45.0312,79.43559,7.578061,4.66206599540776,4.6620659951334,-0.0000505783600538178,1068.62597820164,-1068.62597820063,0.00146904630826621,-89.99992,-89.99992,12090.74,0.3458245
110.2651,S,110.2651,0.9846062,0,0.457082,0,0,33.94948,38.82029,0,45.0312,79.43559,7.578061,4.6638968514538,4.66389685117968,-0.0000505657266036936,1068.57933923417,-1068.57933923316,0.00146854065101148,-89.99992,-89.99992,12080.05,0.3458392
110.2751,S,110.2751,0.9845246,0,0.4569796,0,0,33.94948,38.82229,0,45.0312,79.43559,7.578061,4.66575310156259,4.66575310128872,-0.0000505531225226698,1068.5326817042,-1068.53268170319,0.00146803511979755,-89.99992,-89.99992,12069.37,0.3458539
110.2851,S,110.2851,0.9844429,0,0.4568771,0,0,33.94948,38.82426,0,45.0312,79.43559,7.578061,4.66759308457006,4.66759308429643,-0.0000505405023360103,1068.4860057744,-1068.48600577339,0.00146752971478549,-89.99992,-89.99992,12058.68,0.3458686
110.2952,S,110.2952,0.9843613,0,0.4567746,0,0,33.94948,38.82623,0,45.0312,79.43559,7.578061,4.66942363017522,4.66942362990184,-0.0000505278660437151,1068.43931153914,-1068.43931153813,0.00146702443613635,-89.99992,-89.99992,12048,0.3458833
110.3052,S,110.3052,0.9842796,0,0.4566722,0,0,33.94948,38.82817,0,45.0312,79.43559,7.578061,4.67123461800588,4.67123461773274,-0.0000505151975401485,1068.39259919401,-1068.392599193,0.00146651928417224,-89.99992,-89.99992,12037.32,0.3458979
110.3152,S,110.3152,0.9841979,0,0.4565696,0,0,33.94948,38.83011,0,45.0312,79.43559,7.578061,4.67303678931598,4.67303678904308,-0.0000505025356683142,1068.34586882716,-1068.34586882615,0.00146601425882685,-89.99992,-89.99992,12026.63,0.3459126
110.3252,S,110.3252,0.9841162,0,0.456467,0,0,33.94948,38.83208,0,45.0312,79.43559,7.578061,4.67486354754258,4.67486354726993,-0.0000504899116920934,1068.29912019273,-1068.29912019172,0.00146550935972121,-89.99992,-89.99992,12015.95,0.3459273
110.3352,S,110.3352,0.9840346,0,0.4563647,0,0,33.94948,38.83403,0,45.0312,79.43559,7.578061,4.67667633593026,4.67667633565785,-0.0000504772621363335,1068.25235343041,-1068.25235342941,0.00146500458711113,-89.99992,-89.99992,12005.27,0.3459419
110.3452,S,110.3452,0.9839529,0,0.4562622,0,0,33.94948,38.83596,0,45.0312,79.43559,7.578061,4.67846931819075,4.67846931791858,-0.0000504645870010345,1068.20556873828,-1068.20556873728,0.0014644999412524,-89.99992,-89.99992,11994.59,0.3459566
110.3552,S,110.3552,0.9838712,0,0.4561596,0,0,33.94948,38.8379,0,45.0312,79.43559,7.578061,4.68028005766872,4.68028005739679,-0.0000504519383926649,1068.15876593875,-1068.15876593775,0.00146399542187975,-89.99992,-89.99992,11983.9,0.3459712
110.3652,S,110.3652,0.9837894,0,0.4560572,0,0,33.94948,38.83985,0,45.0312,79.43559,7.578061,4.68209315649727,4.68209315622558,-0.000050439291679076,1068.11194500823,-1068.11194500723,0.00146349102897423,-89.99992,-89.99992,11973.22,0.3459858
110.3752,S,110.3752,0.9837077,0,0.4559545,0,0,33.94948,38.84176,0,45.0312,79.43559,7.578061,4.68386999583277,4.68386999556132,-0.0000504266089646544,1068.06510630932,-1068.06510630832,0.00146298676289585,-89.99992,-89.99992,11962.54,0.3460005
110.3852,S,110.3852,0.983626,0,0.4558519,0,0,33.94948,38.84364,0,45.0312,79.43559,7.578061,4.68561901966675,4.68561901939554,-0.0000504138807754967,1068.01825012017,-1068.01825011917,0.00146248262409936,-89.99992,-89.99992,11951.86,0.3460151
110.3952,S,110.3952,0.9835444,0,0.4557496,0,0,33.94948,38.84558,0,45.0312,79.43559,7.578061,4.68741982503704,4.68741982476607,-0.0000504012302723464,1067.97137592297,-1067.97137592197,0.0014619786118079,-89.99992,-89.99992,11941.18,0.3460297
110.4052,S,110.4052,0.9834625,0,0.4556469,0,0,33.94948,38.84747,0,45.0312,79.43559,7.578061,4.68918319123899,4.68918319096826,-0.0000503885276627277,1067.92448409211,-1067.92448409111,0.00146147472654254,-89.99992,-89.99992,11930.5,0.3460443
110.4152,S,110.4152,0.9833807,0,0.4555441,0,0,33.94948,38.84937,0,45.0312,79.43559,7.578061,4.69094599864738,4.69094599837689,-0.0000503758316848414,1067.87757463317,-1067.87757463217,0.00146097096823695,-89.99992,-89.99992,11919.82,0.3460589
110.4252,S,110.4252,0.9832991,0,0.4554417,0,0,33.94948,38.85126,0,45.0312,79.43559,7.578061,4.6927080609977,4.69270806072745,-0.0000503631309700034,1067.83064755361,-1067.83064755261,0.00146046733693851,-89.99992,-89.99992,11909.15,0.3460735
110.4352,S,110.4352,0.9832173,0,0.4553392,0,0,33.94948,38.85314,0,45.0312,79.43559,7.578061,4.69445559471554,4.69445559444552,-0.000050350409412578,1067.78370299871,-1067.78370299771,0.00145996383285564,-89.99992,-89.99992,11898.47,0.3460881
110.4452,S,110.4452,0.9831356,0,0.4552366,0,0,33.94948,38.85503,0,45.0312,79.43559,7.578061,4.69621560815614,4.69621560788636,-0.000050337728592937,1067.73674084368,-1067.73674084268,0.00145946045558096,-89.99992,-89.99992,11887.79,0.3461027
110.4552,S,110.4552,0.9830538,0,0.4551339,0,0,33.94948,38.8569,0,45.0312,79.43559,7.578061,4.69795550502869,4.69795550475915,-0.0000503250060881213,1067.68976128968,-1067.68976128868,0.00145895720553133,-89.99992,-89.99992,11877.11,0.3461173
110.4652,S,110.4652,0.982972,0,0.4550313,0,0,33.94948,38.85876,0,45.0312,79.43559,7.578061,4.69968012821068,4.69968012794137,-0.0000503122598985472,1067.64276448945,-1067.64276448845,0.00145845408294359,-89.99992,-89.99992,11866.44,0.3461319
110.4752,S,110.4752,0.9828902,0,0.4549288,0,0,33.94948,38.86063,0,45.0312,79.43559,7.578061,4.7014187212316,4.70141872096253,-0.0000502995402359024,1067.59575030329,-1067.59575030229,0.00145795108755247,-89.99992,-89.99992,11855.76,0.3461465
110.4852,S,110.4852,0.9828085,0,0.454826,0,0,33.94948,38.86246,0,45.0312,79.43559,7.578061,4.7031246558735,4.70312465560466,-0.0000502867921515476,1067.54871905778,-1067.54871905679,0.00145744821964219,-89.99992,-89.99992,11845.08,0.3461611
110.4952,S,110.4952,0.9827266,0,0.4547233,0,0,33.94948,38.86432,0,45.0312,79.43559,7.578061,4.70484170429838,4.70484170402978,-0.0000502740488041445,1067.50167064179,-1067.5016706408,0.00145694547916539,-89.99992,-89.99992,11834.41,0.3461756
110.5052,S,110.5052,0.9826449,0,0.4546208,0,0,33.94948,38.8662,0,45.0312,79.43559,7.578061,4.70659215616035,4.70659215589198,-0.0000502613424049645,1067.45460472128,-1067.45460472029,0.00145644286575257,-89.99992,-89.99992,11823.74,0.3461902
110.5152,S,110.5152,0.982563,0,0.454518,0,0,33.94948,38.86801,0,45.0312,79.43559,7.578061,4.70827902973314,4.708279029465,-0.0000502485744254127,1067.40752193204,-1067.40752193105,0.00145594038001955,-89.99992,-89.99992,11813.06,0.3462048
110.5252,S,110.5252,0.9824812,0,0.4544153,0,0,33.94948,38.86983,0,45.0312,79.43559,7.578061,4.70996993903716,4.70996993876926,-0.0000502358083406415,1067.36042223371,-1067.36042223272,0.00145543802194737,-89.99992,-89.99992,11802.39,0.3462193
110.5352,S,110.5352,0.9823995,0,0.4543129,0,0,33.94948,38.87169,0,45.0312,79.43559,7.578061,4.71170306829886,4.71170306803119,-0.0000502230896253871,1067.31330520408,-1067.31330520309,0.00145493579106234,-89.99992,-89.99992,11791.71,0.3462339
110.5452,S,110.5452,0.9823174,0,0.4542101,0,0,33.94948,38.87352,0,45.0312,79.43559,7.578061,4.7133969578352,4.71339695756776,-0.0000502103263827869,1067.26617123556,-1067.26617123457,0.00145443368780974,-89.99992,-89.99992,11781.04,0.3462484
110.5552,S,110.5552,0.9822357,0,0.4541073,0,0,33.94948,38.87529,0,45.0312,79.43559,7.578061,4.71504850323754,4.71504850297033,-0.000050197518612841,1067.21902075158,-1067.21902075059,0.00145393171263483,-89.99992,-89.99992,11770.37,0.346263
